Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Caribbean small states,CSS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,51.9383812,51.89831924,52.66817093,52.69086838,51.98110962,58.02526855,60.65082169,62.00725174,63.39273071,64.61836243,67.31950378,65.05039978,65.27088165,66.02394867,66.10182953,67.82496643,68.88542175,69.42810822,70.89826202,70.15859985,71.04705048,71.9969635,71.68689728,70.13076019,71.64646149,73.22799683,74.72084808,76.21621704,77.79077148,79.09378815,79.94515228,81.05301666,81.23832703,81.35755157,83.84062958,83.75737762,84.95999908,86.19167328,87.145401,88.28199005,88.74337006,89.97190094,89.1140213,87.82511139,88.16002655,87.45020294,89.74649811,88.71875,87.97261047,89.07676697,88.32772064,86.7457962,87.15522766
Cuba,CUB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,22.79748917,20.7734108,22.92868042,27.23496056,33.78944016,45.28153992,55.33052063,60.7530899,67.01541138,78.81934357,79.23966217,79.93903351,77.38493347,79.55281067,80.64530945,82.83502197,84.83673096,87.34705353,90.70645905,92.22483826,92.80339813,91.27591705,88.20671082,83.38963318,79.44846344,83.09503174,82.60845947,,80.01921082,82.12486267,84.56028748,88.73635101,91.90457153,91.30542755,92.61843109,93.41139221,93.35877228,93.32717133,92.15505219,92.33094025,92.01783752,90.63249969,90.87412262,96.14260101,96.27414703,98.02237701,99.27629089,100.1853638,101.0894623,102.0379562,99.63522339,103.6705399
Curacao,CUW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.30664063,,,,,,,129.4702606,,
Cayman Islands,CYM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,59.04948044,73.04615021,78.8235321,88.45935059,83.19420624,85.79295349,,,75.50914001,102.6719437,,,,,,,,,,,,,,,,,,89.40149689,93.12126923,85.51042938,80.9474411,,87.10093689,88.13983154,88.1155014,90.20078278,94.55943298,,,92.00679779,89.00270081,88.73461151,96.30115509,97.23771667,101.7775421,102.8680725,96.34146118,99.22135925,97.395401,120.621933,
Cyprus,CYP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.37213898,93.44506073,96.91520691,97.55622864,96.29353333,94.00523376,93.14047241,92.91394043,92.36916351,91.92617798,91.44080353,92.82562256,95.29985046,98.31169128,99.41673279,99.77831268,99.11930847,100.33255,100.2535172,100.8504333,101.4274063,102.4994965,
Czechia,CZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,86.67710876,87.34651184,87.54914093,87.20723724,88.11522675,90.57053375,92.83480835,93.23428345,93.31095123,92.19450378,,101.6203079,99.59207916,94.93588257,92.65126038,90.55454254,92.32540894,90.4655304,92.04036713,91.08969116,90.41676331,87.85671997,91.01663208,93.95478058,97.8035965,101.2449799,90.70063019,84.30592346,84.65258026,89.39952087,94.58513641,95.28974915,96.04711151,95.47457123,96.04924011,97.4597168,97.71527863,98.08132935,97.90630341,98.65441895,99.44673157,99.77496338,106.8750687,106.1185074,104.8105164,103.0150833,102.2046967,101.5148926,100.2155685,99.32926178,100.097847,
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.68235779,99.6969223,103.9321594,104.1568832,103.6921768,103.8291016,104.1704788,99.26780701,99.53090668,99.12943268,99.55480194,100.8536072,101.2267838,101.3777771,101.4364929,102.4863968,102.0097733,103.2407303,103.3142929,104.8913574,105.3465118,104.4422379,103.9353333,103.3038712,102.1924133,100.8523102,101.0956421,100.8373032,101.1525574,101.3078003,101.203537,
Djibouti,DJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,6.345059872,7.84239006,6.627079964,7.046390057,7.276040077,6.111690044,,,8.526889801,9.300200462,9.993189812,10.2526598,10.51996994,10.77029991,10.72012997,10.76144981,11.44643021,10.85494995,11.1258297,10.43033981,9.681650162,9.607500076,10.09210968,10.34953976,11.36071014,11.61948013,12.71807957,,13.93896008,13.88381958,16.16016006,17.2208004,,21.57035065,24.14856911,23.85173988,26.98957062,30.74848938,32.84621048,,36.43220139,38.6464386,39.27531052,39.33322144,39.05390167,39.43198013,38.52106857,40.94712067,41.01480103,42.62564087,43.32403183,45.00777817
Dominica,DMA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,71.59470367,69.27622223,66.20654297,66.45155334,65.89806366,63.28710175,66.62407684,,,,,76.0229187,,80.09127808,71.7633667,,,77.67819977,,,,,,,,,101.5099716,106.9382477,109.1334915,112.2250519,117.9416733,115.0307693,114.5045166,113.6363602,113.1941299,111.1634979,112.0012436,108.7956314,109.1412277,104.2429428,,100.7830582,93.76158905,,,,89.37695313,87.23600006,87.17141724,
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,91.62464905,,,,,,,95.22792816,95.89571381,98.71727753,101.198288,101.6572266,103.2613907,103.6236496,105.193367,108.7429123,111.0541763,111.0419922,110.3210831,109.6526871,110.2974014,111.4402313,112.9046097,115.8907623,120.839798,122.9869995,,124.8927765,125.798233,126.8530884,129.8765106,125.1056671,124.6194687,121.3480911,122.0801468,118.1734772,117.9941406,117.2729721,117.1318893,118.9440536,121.8165207,124.5771866,131.6923065,132.451355,133.7954712,131.4412994,130.3244324,129.8495636,129.3111267,129.9951935,131.7720184,
Dominican Republic,DOM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,19.18104935,20.62671089,22.80941963,24.09836006,25.25213051,33.40087128,34.94268036,36.44863129,38.15843964,39.6043396,40.97686005,42.96300125,,52.90832901,,49.78588104,,,,,,,,41.64122009,43.47021103,,,54.20573044,56.01414871,59.36228943,,68.39630127,,69.46888733,71.14797974,,80.1211319,78.95231628,80.90466309,78.15454102,77.46867371,78.02393341,79.20436096,80.14460754,79.97901917,79.88292694,79.73947144,79.93869019,81.59329224,79.7734375,75.45459747,76.30847168
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,12.08679962,12.62732983,14.03100014,15.14511967,16.30534935,18.94232941,22.40102959,26.15336037,28.65877914,30.52704048,32.45178986,35.22397995,38.31032181,41.54367065,44.67084122,48.99097061,51.51517105,52.83295059,60.25471115,60.45378876,59.50447083,59.60987854,59.80797958,60.71780014,60.08446884,59.72066116,59.12036896,,65.09715271,64.91104889,69.07556915,72.8870697,75.75093842,79.90052795,82.03775024,83.60420227,73.5201416,80.21128082,96.51100922,100.7091217,103.1164703,,,,,,,,,,,105.9325485
East Asia & Pacific (excluding high income),EAP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,26.86539078,32.81224823,38.97277832,45.0500412,46.93122864,47.20460129,48.78269958,49.93196869,48.35163879,44.66727066,39.63703918,37.14089966,34.33562088,32.94427109,32.83295059,34.2978096,35.56578827,38.0631485,39.78461075,40.63724136,40.89083862,42.81718826,45.04814911,46.87668991,47.59432983,49.53865051,52.4294014,54.72145081,56.48960876,58.01861954,59.04336929,61.25168991,62.25915909,63.72275162,66.55175018,68.75093842,71.33654785,75.04544067,77.79638672,82.09776306,84.01979828,85.37000275,85.96546936,87.02467346,86.37242889,86.52176666,85.75119019,85.85254669,86.4668808,87.92411041,88.74221039,89.36364746,89.91912842
Early-demographic dividend,EAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,24.88413048,24.99555016,25.65883064,26.29935074,26.85232925,27.6196804,28.32385063,29.24612045,30.03500938,30.98394012,32.08924103,32.92361832,34.3726387,36.15707016,37.24679184,38.38970947,39.48799133,40.10689163,40.47053909,40.81470108,41.99362946,43.3142395,44.53533173,45.84370041,46.68399811,47.35791016,47.87292099,48.72352982,48.79011154,48.80738831,50.12739182,50.95415115,52.42765045,53.98590088,55.05678177,56.03248978,57.25951004,59.01419067,60.41781998,60.85174179,63.02276993,65.27253723,67.08228302,68.00814819,70.83135986,71.52191162,72.54322815,72.12735748,73.18241119,73.53922272,74.62010193,75.85964203,76.21827698
East Asia & Pacific,EAS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,32.86418152,37.99757004,43.80120087,49.18059921,51.24618149,51.49396133,52.5943985,53.25252151,51.54629898,48.25268173,43.58058929,41.4184494,38.97901154,37.77843094,37.82839966,39.25220871,40.58520889,43.05567169,44.75793839,45.7118988,46.06095123,47.95846939,50.01202011,51.67412949,52.44488907,54.18592834,56.86228943,58.80768967,60.2883606,61.57625961,62.49475098,64.45065308,65.26338196,66.52458191,69.15794373,71.2633667,73.7292099,77.26750183,79.88980103,83.9984436,85.80358887,87.08100128,87.69333649,88.66735077,88.09017181,88.2431488,87.44825745,87.51921082,87.89811707,89.32498169,89.99255371,90.56790924,91.0765686
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,85.91478729,86.11778259,86.81262207,87.25338745,87.56804657,87.72657013,87.60333252,87.76280212,87.80999756,87.82479858,87.52899933,87.3860321,87.25113678,87.08300018,87.13800049,87.46685791,88.21482086,88.26628876,88.3690033,88.03862,87.69003296,86.63945007,85.63532257,84.41410065,83.35054016,83.91784668,83.68312836,83.54055023,84.93756866,85.86952209,87.43408966,90.22759247,91.94670105,93.41301727,90.46663666,88.37274933,89.45530701,90.29196167,90.10546875,89.03404999,90.79208374,92.17694855,92.32965088,97.19654846,98.35379791,98.74404907,98.96450806,100.5807037,100.7960205,100.8910904,99.53489685,99.41571808,99.6333313
Europe & Central Asia,ECS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,81.35827637,81.42931366,82.23258972,83.47583008,84.70300293,85.19293976,85.64295959,86.21772766,86.46385193,86.79524231,86.93299103,86.98686218,87.22763062,87.49208069,87.75437164,88.33429718,89.55600739,90.03665924,90.33952332,90.52007294,90.72870636,90.51711273,90.48304749,91.96031189,92.87059021,93.30718994,93.29289246,92.99989319,92.68858337,93.5514679,94.45993042,96.43367004,97.74899292,98.64601135,96.34774017,96.0533905,96.53111267,96.948349,97.5182724,97.37185669,99.0707016,99.40673065,98.9682312,104.4968719,104.9098206,104.8240204,104.5477676,105.4393463,105.2217102,104.9441528,104.1455383,103.7602768,103.8538895
Ecuador,ECU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,24.98267937,26.80508041,29.03453064,31.51037025,34.33264923,37.92306137,40.79833984,42.85718155,44.98846817,47.51721954,50.70119858,53.02943039,54.8862915,52.32455063,55.89355087,55.93843842,56.36809158,56.97650909,,56.46221924,55.06822968,55.93529892,55.2155304,,,52.07263947,,54.25442886,55.7297287,55.79077911,56.20909882,57.29729843,57.02975082,57.81555939,60.55744171,62.90222931,64.56517029,,87.50814056,91.60272217,96.20481873,99.64910889,102.5110703,105.426033,104.62043,104.213707,102.6193695,101.7423096,100.2859421,99.88588715,99.65602875,98.1546936
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,30.84482956,32.43790817,33.9301796,35.2820816,38.4851799,41.2134819,44.29959869,46.22314072,47.31811142,48.36571884,49.39088058,51.00299072,52.64403152,54.22742844,55.85889816,58.3042984,60.18730927,59.92990875,58.92023087,69.81674194,70.14057922,65.04820251,65.78993988,70.92767334,68.86821747,66.86530304,71.18488312,,77.22431183,79.08350372,80.79003143,80.39016724,80.2661972,79.4210968,,,,,63.78504181,65.25720978,73.5110321,74.48426056,75.81950378,75.66780853,,78.5734024,79.36119843,79.98683929,81.17051697,83.16262817,85.59242249,
Euro area,EMU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,77.84248352,77.80004883,78.92668152,80.9094696,82.81331635,83.41094971,84.42642212,85.38709259,85.78160858,86.31326294,86.83406067,86.68681335,87.13819885,87.78536987,88.33853149,89.26177979,91.37503052,92.4571991,93.07331848,93.90529633,94.53307343,96.23641968,98.09259796,101.4191513,105.0563126,105.8081284,106.3040924,106.0184784,103.0796738,103.5602493,103.3463364,104.3691025,105.0102234,105.2250366,104.2634811,105.9917526,106.4879913,106.5592422,107.1393585,107.2986374,108.8687668,109.6127014,108.4712372,109.0050583,108.3562012,108.1748276,107.3793793,107.6262817,107.8739166,107.8239822,107.6328812,107.7211304,107.7573776
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.69672012,23.78967094,25.50267029,26.29565048,28.90961075,,35.86595917,40.83050919,41.85570908,43.22230911,44.48345947,44.65032959,48.88262177,50.39802933,47.46791077,48.60443115,49.00201035,48.7314415,48.98136902,49.77939987,48.38063812,47.65390015,43.28332138,,41.87742996,42.94683075,42.7937088,,,
Spain,ESP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,57.62757111,54.63554001,59.93503189,63.13171005,67.06493378,72.06314087,75.52188873,77.11631775,82.31408691,84.70954132,85.56516266,87.69682312,90.36161041,89.22575378,91.90634155,98.9475174,101.1789703,103.4085388,104.496521,101.8831635,104.5785828,106.6943588,111.25354,114.2257767,116.481369,119.908699,117.3801498,108.0983734,110.1774597,113.4145737,115.3313293,115.2862701,114.4527893,115.0845032,117.5709305,117.2736664,117.4886932,117.2105865,117.3571167,122.6225128,126.1527863,127.7867126,126.7162704,125.3358002,124.85466,123.2698898,120.5559235,119.4301987,118.5247192,117.3677673,119.1149216,
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9223175,,,85.95729828,104.8577499,102.0979538,100.5537186,96.65090942,98.72193146,101.4521866,91.28585815,,91.8931427,91.12747955,95.02153778,96.21543121,99.08287048,99.07743835,101.4452286,104.2218475,104.0280304,105.0911789,105.3950119,107.4255524,110.8886795,112.2874069,112.5360031,110.5217133,107.6858215,108.6216965,111.596199,113.2497864,112.759697,112.2872009,112.5277023,113.01091,
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,3.925570011,4.24214983,4.679510117,5.119820118,,,,,,,,,,11.52760983,,12.39542961,13.6511097,15.0397501,15.10085964,,13.87458992,12.0149498,10.66030979,10.2953701,10.39896011,10.91345978,,,12.90544033,13.98243046,16.76921082,18.58958054,19.02877045,21.00012016,23.44086075,27.26987076,30.30982971,31.6366291,32.17301178,33.75022888,35.35966873,37.21474075,33.46976852,34.10039902,34.86714172,,,,,,,
European Union,EUU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,78.19535065,78.15084839,79.07215881,81.08972931,82.76451874,83.58280945,84.45658112,85.46002197,85.91864777,86.48432159,87.00598907,87.15309143,87.61578369,88.14280701,88.59882355,89.47292328,91.30786133,92.31240845,92.91404724,93.53180695,94.03759766,94.36826324,95.01931763,98.36730957,101.3651428,102.1118011,102.8584671,102.8707199,100.7665863,101.1492233,101.2821579,102.5395889,103.3937225,103.8154297,101.5568237,103.0718536,103.8477631,103.8266602,104.9849014,105.6651535,107.0328217,107.7016907,106.7020035,108.925293,108.2100296,107.8883591,107.0159531,107.2760468,107.4018631,107.1406021,107.2492981,106.71064,106.7112274
Fragile and conflict affected situations,FCS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,24.87829971,24.78972054,25.17362976,25.56041908,25.69000053,25.95611954,26.07113075,26.22525978,26.65065956,27.46009064,28.10689926,29.03729057,30.26186943,31.26264954,31.95564079,32.16606903,32.0074501,32.14271927,31.95105934,31.52890015,30.68316078,30.73809052,30.34248924,30.03738976,30.22415924,30.56101036,30.63238907,30.79471016,31.17876053,31.29681969,32.25986099,33.46355057,34.34019852,35.70241928,37.03553009,37.33044815,38.19213867,38.34022141,40.20251083,41.76940155,43.44504929,44.32188034,45.39390182,46.96329117,45.08549118,45.33198929,44.75505066,45.29560089,45.7460289,46.13230133,46.65290833,47.08205032,46.93386841
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,101.2694168,105.7112427,106.0542526,107.5146866,107.1450424,89.90023041,93.12307739,94.37023926,97.08447266,98.31803894,99.5930481,100.3196106,101.5547333,105.2399673,106.8198929,108.2818222,109.5581665,110.9872894,111.6887207,113.0789719,113.8644104,116.9740829,113.9451065,116.1245575,116.0603409,117.3996124,119.0559769,118.4304504,121.1489792,125.4930496,128.1748657,129.4878387,132.2354126,110.7826691,111.3261032,110.2770386,109.0429001,108.2983017,107.7022934,108.6093903,109.2489319,109.962677,145.6534424,147.4133148,150.8192139,152.4714355,153.5837097,153.6514282,144.613205,143.1229095,143.3613434,
Fiji,FJI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,52.95846939,55.71949005,59.30340958,61.76993179,64.70600891,66.6124115,68.52561951,70.5178299,71.34697723,71.76770782,70.06285858,68.36382294,,68.53466034,68.71676636,67.05728149,69.11765289,71.40119171,,,,73.36833191,77.50466156,,,,,,75.88645172,75.45040894,75.14997101,74.33609009,75.69930267,77.26394653,79.87145233,,79.19589996,78.85321808,79.01757813,79.20950317,,84.15869141,82.42003632,,88.26699829,87.76124573,88.79460907,,91.20168304,75.56545258,91.05338287,92.09371185,84.11220551
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,74.37902832,78.30898285,81.673172,86.39823151,84.59458923,82.94181824,83.73792267,83.32195282,83.75978851,84.48327637,84.50511169,85.20082855,86.10189056,87.29960632,88.77610779,89.90782928,91.31233978,92.91269684,94.71360016,97.20118713,101.6762466,104.4720917,103.91436,110.9200974,111.1321411,110.7557907,110.5754166,110.3743591,110.6740189,105.5902176,104.5711136,103.1863403,102.7721024,102.2200165,106.7816772,106.9275208,106.6935272,106.4328384,106.2392273,106.424942,106.6106415,105.8135834,104.3766022,103.425827,103.3960419,103.3080978,103.7560806,103.7733307,104.0768967,104.4285812,104.4150314,
Faroe Islands,FRO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,144.9858398,149.5476837,155.6838379,158.358429,,154.7911835,149.6623535,,,,,,,,,,,,,,,,,,,,,,,,,,,85.39453888,87.29670715,,,,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,13.26926994,14.83183002,18.1963501,21.43615913,24.8732605,25.86812019,26.06608963,28.33264923,27.17448997,26.96491051,28.69857979,28.55388069,29.8649807,31.89583969,33.47261047,36.22481918,35.6112709,36.85995102,35.18497849,,,,,36.27674866,38.64310074,45.67578888,46.09692001,,44.42591095,,48.69626999,49.49605942,,,,,,,,,,,,,,,,,67.14277649,,,
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,73.81533813,74.66362,75.34633636,79.97016144,80.67372131,81.42198944,82.08415985,82.03862762,82.24507141,82.02719116,82.37301636,83.16149902,84.00730896,84.03607178,84.07544708,84.44634247,84.39794159,84.47937012,85.26558685,86.73774719,89.26217651,91.57814026,100.5059204,101.2694092,101.0457993,99.61432648,97.60730743,97.59175873,100.4184418,101.2091064,101.244812,102.6215134,102.1606674,104.9430237,105.7054901,98.46476746,97.77783966,98.81494904,100.6290894,103.4549866,94.15912628,92.3830719,125.6011887,128.2863312,125.7025909,,125.6721497,120.1381836,117.0604706,114.1696167,113.0356216,
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,110.2832718,,,,,111.6604385,,,,,97.8989563,93.1367569,83.26489258,82.67285919,80.7784729,81.99622345,82.86441803,,83.75341797,84.79625702,86.70214844,88.59371948,90.79576874,87.3035965,90.45638275,92.86528778,99.74874115,101.4692688,98.02092743,,,,105.4487381,105.0195084,106.2083588,107.3454819,109.0791016,111.1624222,111.4999924,107.7266769,105.9996185,103.7795029
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,40.25091934,,36.32611084,33.7652092,32.36436081,32.09334946,31.94415092,31.94078064,32.46158981,34.41563034,35.72129822,35.36679077,36.75957108,37.84243011,37.10898972,37.58956146,37.26515961,38.93328094,34.52547073,34.46054077,,,,,31.60767937,,,,30.74126053,31.10984039,29.83332062,31.33258057,32.93672943,35.55643082,37.70724869,39.61886978,43.75249863,46.25368881,48.27075958,,56.13151932,57.22925949,68.5841217,64.18428802,67.10279846,67.15789032,66.38191986,67.75382233,70.60788727,73.27404785,75.31326294,
Gibraltar,GIB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,78.71874237,60.79832077,61.35811996,62.19178009,62.62192917,63.45928955,69.25174713,68.53932953,70.67816925,71.9730072,72.06526184,73.76851654,73.33866882,73.97648621,74.22934723,,,,,,,,,,,,,,97.16311646,105.9798279,111.1908188,,,,,,,111.9732437,109.5899506,,,,,,,140.1869202,143.6363525,,114.3690338,116.6226883,121.4783096,88.16036224
Guinea,GIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,12.24337006,,,,,,14.23544979,15.28721046,15.19733047,15.63354969,15.47459984,14.40995979,14.25170994,14.33183002,14.46613026,12.93677998,11.15851021,,10.51490021,9.93307972,10.41473007,,12.17461014,12.82995987,,13.81348038,,,14.0696497,,18.64543915,21.38661957,22.81093979,24.79591942,29.18938065,32.4525795,,33.38014984,,,36.99824142,37.16144943,38.28066254,38.90892029,35.6580658,36.84757996,,37.66156769,37.99192429,37.39310837,35.9549408,
"Gambia, The",GMB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,6.962069988,7.287660122,7.414189816,8.472490311,8.360580444,8.62594986,9.679349899,9.794130325,10.03096008,10.63008022,11.04211998,11.63768959,13.16827011,14.69390011,15.51580048,14.85706043,14.26364994,13.77425957,14.13072968,14.46354008,14.87162018,15.25203037,17.51379967,17.81187057,20.12533951,19.77511978,,,,,,,,,,,,48.27042007,49.36894989,48.53361893,,,,,,,,,,,101.3912506,
Guinea-Bissau,GNB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,6.178719997,5.749939919,,,,2.781369925,4.069890022,4.720510006,5.30245018,5.208350182,5.75992012,7.488490105,9.782360077,10.82861042,10.17257977,,6.491479874,5.316020012,5.954170227,,,,,,,,,,,17.16160965,,,,,32.17765045,34.76792145,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,12.79111958,,,,,10.95316982,,,,6.524179935,,,8.70761013,,,,,,,,,,25.22258949,23.03075981,,,,,22.65395927,22.0695591,19.15357018,18.67617989,,,18.38174057,,,,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,65.35070801,71.57733917,75.35034943,79.37480164,81.76911926,84.77140808,85.51863861,85.26157379,83.57624817,84.10318756,83.66065979,86.33055878,82.36724091,85.78862,87.09204102,88.81860352,91.64063263,92.32013702,93.61296082,93.39093781,93.99166107,95.3132782,91.63510132,92.59404755,92.22316742,92.34377289,92.15978241,92.86566925,93.43357086,92.99326324,97.02501678,102.4283524,100.635231,100.7303238,105.6498718,105.8957672,104.415062,,,111.3004074,108.1811523,108.1288986,107.6872864,103.1715469,102.2276764,102.0647278,102.7041931,102.7919464,106.377739,104.2995834,105.5250015,
Grenada,GRD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,28.04618073,35.09080887,32.28271866,33.21968842,68.59555817,71.98220825,72.87438202,74.74410248,74.77484131,74.07727814,70.08450317,71.11128998,70.7463913,82.75234222,80.58857727,80.23304749,82.34542847,83.50003815,83.00525665,85.93878174,91.50131226,95.57659149,99.56131744,,,,,,,,,109.3995819,113.6867905,105.8668518,100.0717697,,113.2697296,113.261879,104.5394211,113.0110092,,,103.6761703,103.3106995,101.1627884,102.0782394,100.1700897,105.2055664,,98.74009705,,
Greenland,GRL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,10.18809032,8.622079849,9.408129692,9.399089813,11.06324005,11.88055992,13.05624962,13.75391006,17.99155998,18.60803032,18.60504913,19.20750046,18.36364937,18.86672974,19.27514076,19.67309952,20.93316078,,,,,23.40266037,,24.87812996,25.80694008,25.93886948,25.37355995,25.22886086,25.52848053,27.13518906,30.74850082,32.6942215,35.41197968,,38.65731812,40.68338013,42.55411148,44.40904999,45.43096924,48.50426865,52.44293976,53.00074005,53.31100845,53.49951935,53.08995819,54.91804886,54.37519073,54.00778961,54.11301041,52.60728836,51.90581131,48.32254028,46.11190033
Guam,GUM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,65.52632904,69.3232193,70.55873108,68.76203156,,69.53237152,,,,,,,,68.44548798,73.39067841,80.96164703,81.91477966,,,,,,,,,,,,82.35635376,,94.54850769,,82.73551941,,85.15422821,,84.94959259,86.29325104,90.74346161,95.11772156,103.8945389,105.6907806,,,,,,,,,,
High income,HIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,78.10093689,78.01988983,79.20684814,80.16893768,81.40940094,81.9624176,82.64208221,83.57084656,84.13778687,83.75554657,87.29718781,87.59649658,88.69254303,89.25260162,90.01834106,89.9779892,91.29657745,92.01226044,92.29354095,92.68167877,93.01760101,93.72730255,94.44116974,96.50569916,98.56803131,98.7509079,99.26660156,99.36450958,98.46882629,99.02391052,99.44106293,100.0542908,100.5707703,100.7376633,100.0076675,100.75634,100.549408,100.48246,100.955719,101.4283981,102.1715622,101.9376068,101.8365479,104.8429794,104.9974899,105.3207397,105.1509933,105.4440536,105.0516129,105.2381668,105.0364609,105.069397,105.1244125
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,34.72861862,36.04039001,37.61928177,39.81713867,43.41461945,46.36650848,49.35601044,53.35308838,57.98212051,61.00204849,63.40129852,65.88736725,68.24064636,69.94158173,71.33513641,71.1102829,71.58262634,72.36193848,,,,,,,,76.9475708,,,,,80.21591187,80.39115143,80.81240845,82.07511902,82.75556183,82.48896027,85.11827087,86.89109039,88.52854156,90.81096649,91.04488373,114.037941,111.4732208,113.4363174,114.1889877,111.2473831,110.7123413,107.4772186,100.1431503,99.92823792,103.3638306,102.2192383
